title;title_norm;message;message_norm;tokens;features;entities;type;source;url_review
Avril Lavigne morreu e foi substituída por sósia patricinha ;avril lavigne morreu e foi substituida por sosia patricinha ;;;['avril', 'lavigne', 'morreu', 'e', 'foi', 'substituida', 'por', 'sosia', 'patricinha'];{'len': 9, 1: {'token': 'avril', 'lemma': 'avril', 'POS': 'NOUN'}, 2: {'token': 'lavigne', 'lemma': 'lavigne', 'POS': 'NOUN'}, 3: {'token': 'morreu', 'lemma': 'morrer', 'POS': 'VERB'}, 4: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 5: {'token': 'foi', 'lemma': 'ser', 'POS': 'AUX'}, 6: {'token': 'substituida', 'lemma': 'substituida', 'POS': 'VERB'}, 7: {'token': 'por', 'lemma': 'por', 'POS': 'ADP'}, 8: {'token': 'sosia', 'lemma': 'sosia', 'POS': 'NOUN'}, 9: {'token': 'patricinha', 'lemma': 'patricinha', 'POS': 'ADJ'}};[Avril Lavigne, sósia patricinha];fake;boatos.org;https://www.boatos.org/entretenimento/noticia-falsa-avril-lavigne-morreu-e-foi-substituida-por-sosia-patricinha.html 
Celular (11) 9965-0000 clona o seu número de telefone ;celular (11) 9965-0000 clona o seu numero de telefone ;ESTE NÚMERO DE CELULAR CLONA O SEU NÚMERO !!!Repassando…NÚMERO DE CELULAR QUE CLONA O NÚMERO CHAMADO…PASSE PARA O MAIOR NÚMERO DE PESSOAS.NÃO ATENDA LIGAÇÃO DO CELULAR DE NÚMERO:*(11)9965.0000*TODOS OS NÚMEROS QUE ESTÃO ATENDENDO, ESTÃO SENDO CLONADOS.*ESPALHEM!!!!!!!!*NÃO CUSTA NADA REPASSAR AOS SEUS AMIGOS.;este numero de celular clona o seu numero !!!repassandonumero de celular que clona o numero chamadopasse para o maior numero de pessoas.nao atenda ligacao do celular de numero:*(11)9965.0000*todos os numeros que estao atendendo, estao sendo clonados.*espalhem!!!!!!!!*nao custa nada repassar aos seus amigos.;['celular', '(', '11', ')', '9965-0000', 'clona', 'o', 'seu', 'numero', 'de', 'telefone'];{'len': 11, 1: {'token': 'celular', 'lemma': 'celular', 'POS': 'ADJ'}, 2: {'token': '(', 'lemma': '(', 'POS': 'PUNCT'}, 3: {'token': '11', 'lemma': '11', 'POS': 'NUM'}, 4: {'token': ')', 'lemma': ')', 'POS': 'PUNCT'}, 5: {'token': '9965-0000', 'lemma': '9965-0000', 'POS': 'PUNCT'}, 6: {'token': 'clona', 'lemma': 'clonar', 'POS': 'VERB'}, 7: {'token': 'o', 'lemma': 'o', 'POS': 'DET'}, 8: {'token': 'seu', 'lemma': 'seu', 'POS': 'DET'}, 9: {'token': 'numero', 'lemma': 'numerar', 'POS': 'NOUN'}, 10: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 11: {'token': 'telefone', 'lemma': 'telefonar', 'POS': 'NOUN'}};[Celular];fake;boatos.org;https://www.boatos.org/tecnologia/balela-numero-de-telefone-11-9965-0000-clona-o-seu-telefone.html 
Foto falsa mostra bebês colocados em caixa de papelão em hospital do Pará;foto falsa mostra bebes colocados em caixa de papelao em hospital do para;Bebes em caixa de papelão em hospital federal. Vocês estão vendo isso ?? O ministro da saúde que cuida desse assunto quer ser Governador de São Paulo. Você vai votar nele???????????;bebes em caixa de papelao em hospital federal. voces estao vendo isso ?? o ministro da saude que cuida desse assunto quer ser governador de sao paulo.voce vai votar nele???????????;['foto', 'falsa', 'mostra', 'bebes', 'colocados', 'em', 'caixa', 'de', 'papelao', 'em', 'hospital', 'do', 'para'];{'len': 13, 1: {'token': 'foto', 'lemma': 'foto', 'POS': 'NOUN'}, 2: {'token': 'falsa', 'lemma': 'falso', 'POS': 'ADJ'}, 3: {'token': 'mostra', 'lemma': 'mostrar', 'POS': 'VERB'}, 4: {'token': 'bebes', 'lemma': 'beber', 'POS': 'NOUN'}, 5: {'token': 'colocados', 'lemma': 'colocar', 'POS': 'VERB'}, 6: {'token': 'em', 'lemma': 'em', 'POS': 'ADP'}, 7: {'token': 'caixa', 'lemma': 'caixa', 'POS': 'NOUN'}, 8: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 9: {'token': 'papelao', 'lemma': 'papelao', 'POS': 'NOUN'}, 10: {'token': 'em', 'lemma': 'em', 'POS': 'ADP'}, 11: {'token': 'hospital', 'lemma': 'hospital', 'POS': 'NOUN'}, 12: {'token': 'do', 'lemma': 'do', 'POS': 'ADP'}, 13: {'token': 'para', 'lemma': 'parir', 'POS': 'ADP'}};[Pará];fake;boatos.org;https://www.boatos.org/politica/foto-falsa-mostra-bebes-colocados-em-caixa-de-papelao-em-hospital-do-para.html 
Vírus: mulher descobre traição do marido com a amiga e senta a porrada;virus: mulher descobre traicao do marido com a amiga e senta a porrada;;;['virus', ':', 'mulher', 'descobre', 'traicao', 'do', 'marido', 'com', 'a', 'amiga', 'e', 'senta', 'a', 'porrada'];{'len': 14, 1: {'token': 'virus', 'lemma': 'virus', 'POS': 'NOUN'}, 2: {'token': ':', 'lemma': ':', 'POS': 'PUNCT'}, 3: {'token': 'mulher', 'lemma': 'mulher', 'POS': 'NOUN'}, 4: {'token': 'descobre', 'lemma': 'descobrir', 'POS': 'VERB'}, 5: {'token': 'traicao', 'lemma': 'traicao', 'POS': 'NOUN'}, 6: {'token': 'do', 'lemma': 'do', 'POS': 'ADP'}, 7: {'token': 'marido', 'lemma': 'maridar', 'POS': 'NOUN'}, 8: {'token': 'com', 'lemma': 'com', 'POS': 'ADP'}, 9: {'token': 'a', 'lemma': 'o', 'POS': 'DET'}, 10: {'token': 'amiga', 'lemma': 'amigo', 'POS': 'NOUN'}, 11: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 12: {'token': 'senta', 'lemma': 'sentar', 'POS': 'VERB'}, 13: {'token': 'a', 'lemma': 'o', 'POS': 'DET'}, 14: {'token': 'porrada', 'lemma': 'porrada', 'POS': 'NOUN'}};[];fake;boatos.org;https://www.boatos.org/tecnologia/virus-mulher-descobre-traicao-marido-com-amiga-e-senta-porrada.html 
Ultra Slim: vírus do Facebook usa produto de emagrecimento como isca;ultra slim: virus do facebook usa produto de emagrecimento como isca;;;['ultra', 'slim', ':', 'virus', 'do', 'facebook', 'usa', 'produto', 'de', 'emagrecimento', 'como', 'isca'];{'len': 12, 1: {'token': 'ultra', 'lemma': 'ultra', 'POS': 'PROPN'}, 2: {'token': 'slim', 'lemma': 'slim', 'POS': 'PROPN'}, 3: {'token': ':', 'lemma': ':', 'POS': 'PUNCT'}, 4: {'token': 'virus', 'lemma': 'virus', 'POS': 'NOUN'}, 5: {'token': 'do', 'lemma': 'do', 'POS': 'ADP'}, 6: {'token': 'facebook', 'lemma': 'facebook', 'POS': 'NOUN'}, 7: {'token': 'usa', 'lemma': 'usar', 'POS': 'VERB'}, 8: {'token': 'produto', 'lemma': 'produto', 'POS': 'NOUN'}, 9: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 10: {'token': 'emagrecimento', 'lemma': 'emagrecimento', 'POS': 'NOUN'}, 11: {'token': 'como', 'lemma': 'comer', 'POS': 'ADP'}, 12: {'token': 'isca', 'lemma': 'iscar', 'POS': 'NOUN'}};[Ultra Slim, Facebook];fake;boatos.org;https://www.boatos.org/tecnologia/ultra-slim-virus-facebook-usa-produto-de-emagrecimento-como-isca.html 
Montagem: serpente de sete cabeças é encontrada em Honduras;montagem: serpente de sete cabecas e encontrada em honduras;;;['montagem', ':', 'serpente', 'de', 'sete', 'cabecas', 'e', 'encontrada', 'em', 'honduras'];{'len': 10, 1: {'token': 'montagem', 'lemma': 'montagem', 'POS': 'NOUN'}, 2: {'token': ':', 'lemma': ':', 'POS': 'PUNCT'}, 3: {'token': 'serpente', 'lemma': 'serpentar', 'POS': 'ADV'}, 4: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 5: {'token': 'sete', 'lemma': 'sete', 'POS': 'NUM'}, 6: {'token': 'cabecas', 'lemma': 'cabecas', 'POS': 'NOUN'}, 7: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 8: {'token': 'encontrada', 'lemma': 'encontrar', 'POS': 'VERB'}, 9: {'token': 'em', 'lemma': 'em', 'POS': 'ADP'}, 10: {'token': 'honduras', 'lemma': 'honduras', 'POS': 'NOUN'}};[Honduras];fake;boatos.org;https://www.boatos.org/religiao/montagem-serpente-de-sete-cabecas-e-encontrada-em-honduras.html 
Criatura estranha escala prédio na Rússia, aponta vídeo ;criatura estranha escala predio na russia, aponta video ;;;['criatura', 'estranha', 'escala', 'predio', 'na', 'russia', ',', 'aponta', 'video'];{'len': 9, 1: {'token': 'criatura', 'lemma': 'criatura', 'POS': 'NOUN'}, 2: {'token': 'estranha', 'lemma': 'estranho', 'POS': 'ADJ'}, 3: {'token': 'escala', 'lemma': 'escalar', 'POS': 'NOUN'}, 4: {'token': 'predio', 'lemma': 'predio', 'POS': 'NOUN'}, 5: {'token': 'na', 'lemma': 'o', 'POS': 'ADP'}, 6: {'token': 'russia', 'lemma': 'russia', 'POS': 'NOUN'}, 7: {'token': ',', 'lemma': ',', 'POS': 'PUNCT'}, 8: {'token': 'aponta', 'lemma': 'apontar', 'POS': 'VERB'}, 9: {'token': 'video', 'lemma': 'video', 'POS': 'NOUN'}};[Criatura, Rússia];fake;boatos.org;https://www.boatos.org/mundo/video-falso-criatura-estranha-escala-predio-na-russia.html 
Ashley Flores não está desaparecida há duas semanas;ashley flores nao esta desaparecida ha duas semanas;;;['ashley', 'flores', 'nao', 'esta', 'desaparecida', 'ha', 'duas', 'semanas'];{'len': 8, 1: {'token': 'ashley', 'lemma': 'ashley', 'POS': 'PROPN'}, 2: {'token': 'flores', 'lemma': 'florir', 'POS': 'NOUN'}, 3: {'token': 'nao', 'lemma': 'nao', 'POS': 'ADV'}, 4: {'token': 'esta', 'lemma': 'este', 'POS': 'DET'}, 5: {'token': 'desaparecida', 'lemma': 'desaparecido', 'POS': 'VERB'}, 6: {'token': 'ha', 'lemma': 'ha', 'POS': 'NOUN'}, 7: {'token': 'duas', 'lemma': 'dois', 'POS': 'NUM'}, 8: {'token': 'semanas', 'lemma': 'semana', 'POS': 'NOUN'}};[Ashley Flores];fake;boatos.org;https://www.boatos.org/brasil/ashley-flores-nao-desaparecida-ha-semanas.html 
Cores dos quadrados em pasta de dente não indicam se produto é natural;cores dos quadrados em pasta de dente nao indicam se produto e natural;;;['cores', 'dos', 'quadrados', 'em', 'pasta', 'de', 'dente', 'nao', 'indicam', 'se', 'produto', 'e', 'natural'];{'len': 13, 1: {'token': 'cores', 'lemma': 'corar', 'POS': 'NOUN'}, 2: {'token': 'dos', 'lemma': 'dos', 'POS': 'ADP'}, 3: {'token': 'quadrados', 'lemma': 'quadrar', 'POS': 'NOUN'}, 4: {'token': 'em', 'lemma': 'em', 'POS': 'ADP'}, 5: {'token': 'pasta', 'lemma': 'pastar', 'POS': 'NOUN'}, 6: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 7: {'token': 'dente', 'lemma': 'dentar', 'POS': 'ADV'}, 8: {'token': 'nao', 'lemma': 'nao', 'POS': 'ADV'}, 9: {'token': 'indicam', 'lemma': 'indicar', 'POS': 'VERB'}, 10: {'token': 'se', 'lemma': 'se', 'POS': 'SCONJ'}, 11: {'token': 'produto', 'lemma': 'produto', 'POS': 'NOUN'}, 12: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 13: {'token': 'natural', 'lemma': 'natural', 'POS': 'ADJ'}};[];fake;boatos.org;https://www.boatos.org/saude/cores-quadrados-pasta-dente-nao-indicam-produto-natural.html 
Leia na íntegra o texto sobre a Arca de Noé encontrada por chineses;leia na integra o texto sobre a arca de noe encontrada por chineses;Conforme publicação do jornal português Correio da Manhã, a Arca de Noé encontrada por historiadores chineses é a real. arca de noé encontrada pode ser a verdadeiraOs mesmos garantem que o objeto de madeira, preso na montanha, a 4 mil metros de altitude, tem 99,9% de ser a Arca do Dilúvio.Yang Ving Cing, um dos historiadores, afirmou que a Arca está protegida no Monte Ararat há cerca de 4,8 mil anos. Esta informação corresponde à data indicada pela Bíblia em Gênesis. A grande caixa, conforme texto original bíblico, com medidas estabelecidas pelo Criador a Noé, para que ele, sua família e mais um casal de cada animal se salvassem do Dilúvio, flutuou durante o período chuvoso até parar no Ararat, na fronteira com o Irã.Descobriu-se que o grande barco tem vários compartimentos, que segundo os historiadores, seriam as divisões para acomodar os animais. Agora os chineses pretendem solicitar à Unesco a classificação do local como Patrimônio da Humanidade, conforme o jornal espanhol 20 Minutos, citado pelo periódico português.VEJA TAMBÉM: Assista o vídeo que mostra a descoberta da arca e como ela é por dentro. É incrivelEstas descobertas confirmam que a Bíblia e o seu conteúdo são verdadeiros.  E a arca repousou no sétimo mês, no dia dezessete do mês, sobre os montes de Ararate (Gn. 8.4), diz o texto sagrado. Portanto há uma asfixia da mídia para com o fato. Pois notificar nos grandes jornais o fato é tal como um tapa na cara dos ateus, céticos, anticristos. É assumir que realmente a Palavra de Deus não é historia da carochinha. E o príncipe deste mundo não quer os jornais, telejornais, enfatizando esta descoberta.;conforme publicacao do jornal portugues correio da manha, a arca de noe encontrada por historiadores chineses e a real.arca de noe encontrada pode ser a verdadeiraos mesmos garantem que o objeto de madeira, preso na montanha, a 4 mil metros de altitude, tem 99,9% de ser a arca do diluvio.yang ving cing, um dos historiadores, afirmou que a arca esta protegida no monte ararat ha cerca de 4,8 mil anos. esta informacao corresponde a data indicada pela biblia em genesis. a grande caixa, conforme texto original biblico, com medidas estabelecidas pelo criador a noe, para que ele, sua familia e mais um casal de cada animal se salvassem do diluvio, flutuou durante o periodo chuvoso ate parar no ararat, na fronteira com o ira.descobriu-se que o grande barco tem varios compartimentos, que segundo os historiadores, seriam as divisoes para acomodar os animais. agora os chineses pretendem solicitar a unesco a classificacao do local como patrimonio da humanidade, conforme o jornal espanhol 20 minutos, citado pelo periodico portugues.veja tambem: assista o video que mostra a descoberta da arca e como ela e por dentro. e incrivelestas descobertas confirmam que a biblia e o seu conteudo sao verdadeiros. e a arca repousou no setimo mes, no dia dezessete do mes, sobre os montes de ararate (gn. 8.4), diz o texto sagrado. portanto ha uma asfixia da midia para com o fato. pois notificar nos grandes jornais o fato e tal como um tapa na cara dos ateus, ceticos, anticristos. e assumir que realmente a palavra de deus nao e historia da carochinha. e o principe deste mundo nao quer os jornais, telejornais, enfatizando esta descoberta.;['leia', 'na', 'integra', 'o', 'texto', 'sobre', 'a', 'arca', 'de', 'noe', 'encontrada', 'por', 'chineses'];{'len': 13, 1: {'token': 'leia', 'lemma': 'ler', 'POS': 'VERB'}, 2: {'token': 'na', 'lemma': 'o', 'POS': 'ADP'}, 3: {'token': 'integra', 'lemma': 'integrar', 'POS': 'NOUN'}, 4: {'token': 'o', 'lemma': 'o', 'POS': 'DET'}, 5: {'token': 'texto', 'lemma': 'texto', 'POS': 'NOUN'}, 6: {'token': 'sobre', 'lemma': 'sobrar', 'POS': 'ADP'}, 7: {'token': 'a', 'lemma': 'o', 'POS': 'DET'}, 8: {'token': 'arca', 'lemma': 'arcar', 'POS': 'NOUN'}, 9: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 10: {'token': 'noe', 'lemma': 'noe', 'POS': 'NOUN'}, 11: {'token': 'encontrada', 'lemma': 'encontrar', 'POS': 'VERB'}, 12: {'token': 'por', 'lemma': 'por', 'POS': 'ADP'}, 13: {'token': 'chineses', 'lemma': 'chinês', 'POS': 'NOUN'}};[Leia, Arca de Noé];fake;boatos.org;https://www.boatos.org/religiao/leia-intera-texto-arca-noe-encontrada-chineses.html 
Ficção: Jovem humilhado por ser cristão faz jipe andar sem motor;ficcao: jovem humilhado por ser cristao faz jipe andar sem motor;;;['ficcao', ':', 'jovem', 'humilhado', 'por', 'ser', 'cristao', 'faz', 'jipe', 'andar', 'sem', 'motor'];{'len': 12, 1: {'token': 'ficcao', 'lemma': 'ficcao', 'POS': 'NOUN'}, 2: {'token': ':', 'lemma': ':', 'POS': 'PUNCT'}, 3: {'token': 'jovem', 'lemma': 'jovem', 'POS': 'ADJ'}, 4: {'token': 'humilhado', 'lemma': 'humilhar', 'POS': 'VERB'}, 5: {'token': 'por', 'lemma': 'por', 'POS': 'SCONJ'}, 6: {'token': 'ser', 'lemma': 'ser', 'POS': 'AUX'}, 7: {'token': 'cristao', 'lemma': 'cristao', 'POS': 'VERB'}, 8: {'token': 'faz', 'lemma': 'fazer', 'POS': 'VERB'}, 9: {'token': 'jipe', 'lemma': 'jipe', 'POS': 'NOUN'}, 10: {'token': 'andar', 'lemma': 'andar', 'POS': 'VERB'}, 11: {'token': 'sem', 'lemma': 'sem', 'POS': 'ADP'}, 12: {'token': 'motor', 'lemma': 'motor', 'POS': 'NOUN'}};[];fake;boatos.org;https://www.boatos.org/religiao/ficcao-jovem-humilhado-cristao-jipe-andar-motor.html 
"Vídeo ""carro salva avião de uma tragédia"" faz parte de comercial de TV";"video ""carro salva aviao de uma tragedia"" faz parte de comercial de tv";;;"['video', '""', 'carro', 'salva', 'aviao', 'de', 'uma', 'tragedia', '""', 'faz', 'parte', 'de', 'comercial', 'de', 'tv']";"{'len': 15, 1: {'token': 'video', 'lemma': 'video', 'POS': 'NOUN'}, 2: {'token': '""', 'lemma': '""', 'POS': 'PUNCT'}, 3: {'token': 'carro', 'lemma': 'carro', 'POS': 'NOUN'}, 4: {'token': 'salva', 'lemma': 'salvo', 'POS': 'VERB'}, 5: {'token': 'aviao', 'lemma': 'aviao', 'POS': 'ADJ'}, 6: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 7: {'token': 'uma', 'lemma': 'umar', 'POS': 'DET'}, 8: {'token': 'tragedia', 'lemma': 'tragediar', 'POS': 'NOUN'}, 9: {'token': '""', 'lemma': '""', 'POS': 'PUNCT'}, 10: {'token': 'faz', 'lemma': 'fazer', 'POS': 'VERB'}, 11: {'token': 'parte', 'lemma': 'partir', 'POS': 'NOUN'}, 12: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 13: {'token': 'comercial', 'lemma': 'comercial', 'POS': 'NOUN'}, 14: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 15: {'token': 'tv', 'lemma': 'tv', 'POS': 'NOUN'}}";[Vídeo];fake;boatos.org;https://www.boatos.org/mundo/video-carro-salva-aviao-tragedia-comercial-tv.html 
Royal Canin não é dona do Instituto Royal, que faz teste em animais;royal canin nao e dona do instituto royal, que faz teste em animais;;;['royal', 'canin', 'nao', 'e', 'dona', 'do', 'instituto', 'royal', ',', 'que', 'faz', 'teste', 'em', 'animais'];{'len': 14, 1: {'token': 'royal', 'lemma': 'royal', 'POS': 'NOUN'}, 2: {'token': 'canin', 'lemma': 'canin', 'POS': 'PROPN'}, 3: {'token': 'nao', 'lemma': 'nao', 'POS': 'X'}, 4: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 5: {'token': 'dona', 'lemma': 'dono', 'POS': 'VERB'}, 6: {'token': 'do', 'lemma': 'do', 'POS': 'ADP'}, 7: {'token': 'instituto', 'lemma': 'instituto', 'POS': 'NOUN'}, 8: {'token': 'royal', 'lemma': 'royal', 'POS': 'PROPN'}, 9: {'token': ',', 'lemma': ',', 'POS': 'PUNCT'}, 10: {'token': 'que', 'lemma': 'que', 'POS': 'PRON'}, 11: {'token': 'faz', 'lemma': 'fazer', 'POS': 'VERB'}, 12: {'token': 'teste', 'lemma': 'testar', 'POS': 'NOUN'}, 13: {'token': 'em', 'lemma': 'em', 'POS': 'ADP'}, 14: {'token': 'animais', 'lemma': 'animar', 'POS': 'NOUN'}};[Royal Canin, Instituto Royal];fake;boatos.org;https://www.boatos.org/brasil/royal-canin-nao-dona-instituto-royal-teste-animais.html 
Foto de Dilma Rousseff com fuzil é montagem;foto de dilma rousseff com fuzil e montagem;;;['foto', 'de', 'dilma', 'rousseff', 'com', 'fuzil', 'e', 'montagem'];{'len': 8, 1: {'token': 'foto', 'lemma': 'foto', 'POS': 'NOUN'}, 2: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 3: {'token': 'dilma', 'lemma': 'dilma', 'POS': 'PROPN'}, 4: {'token': 'rousseff', 'lemma': 'rousseff', 'POS': 'NOUN'}, 5: {'token': 'com', 'lemma': 'com', 'POS': 'ADP'}, 6: {'token': 'fuzil', 'lemma': 'fuzil', 'POS': 'NOUN'}, 7: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 8: {'token': 'montagem', 'lemma': 'montagem', 'POS': 'NOUN'}};[Dilma Rousseff];fake;boatos.org;https://www.boatos.org/politica/foto-dilma-rousseff-fuzil-montagem.html 
Alguém explica isso: vídeo de ovni em Agudos-SP faz parte de comercial;alguem explica isso: video de ovni em agudos-sp faz parte de comercial;;;['alguem', 'explica', 'isso', ':', 'video', 'de', 'ovni', 'em', 'agudos-sp', 'faz', 'parte', 'de', 'comercial'];{'len': 13, 1: {'token': 'alguem', 'lemma': 'alguem', 'POS': 'VERB'}, 2: {'token': 'explica', 'lemma': 'explicar', 'POS': 'VERB'}, 3: {'token': 'isso', 'lemma': 'isso', 'POS': 'PRON'}, 4: {'token': ':', 'lemma': ':', 'POS': 'PUNCT'}, 5: {'token': 'video', 'lemma': 'video', 'POS': 'NOUN'}, 6: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 7: {'token': 'ovni', 'lemma': 'ovni', 'POS': 'NOUN'}, 8: {'token': 'em', 'lemma': 'em', 'POS': 'SCONJ'}, 9: {'token': 'agudos-sp', 'lemma': 'agudos-sp', 'POS': 'VERB'}, 10: {'token': 'faz', 'lemma': 'fazer', 'POS': 'VERB'}, 11: {'token': 'parte', 'lemma': 'partir', 'POS': 'NOUN'}, 12: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 13: {'token': 'comercial', 'lemma': 'comercial', 'POS': 'NOUN'}};[Agudos-SP];fake;boatos.org;https://www.boatos.org/brasil/alguem-explica-video-ovni-agudos-sp-comercial.html 
Homem filmado agredindo menino de 3 anos na Malásia já está preso;homem filmado agredindo menino de 3 anos na malasia ja esta preso;;;['homem', 'filmado', 'agredindo', 'menino', 'de', '3', 'anos', 'na', 'malasia', 'ja', 'esta', 'preso'];{'len': 12, 1: {'token': 'homem', 'lemma': 'homem', 'POS': 'NOUN'}, 2: {'token': 'filmado', 'lemma': 'filmar', 'POS': 'VERB'}, 3: {'token': 'agredindo', 'lemma': 'agredir', 'POS': 'VERB'}, 4: {'token': 'menino', 'lemma': 'menino', 'POS': 'NOUN'}, 5: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 6: {'token': '3', 'lemma': '3', 'POS': 'NUM'}, 7: {'token': 'anos', 'lemma': 'ano', 'POS': 'NOUN'}, 8: {'token': 'na', 'lemma': 'o', 'POS': 'ADP'}, 9: {'token': 'malasia', 'lemma': 'malasia', 'POS': 'PROPN'}, 10: {'token': 'ja', 'lemma': 'ja', 'POS': 'PROPN'}, 11: {'token': 'esta', 'lemma': 'este', 'POS': 'DET'}, 12: {'token': 'preso', 'lemma': 'presar', 'POS': 'NOUN'}};[Malásia];fake;boatos.org;https://www.boatos.org/mundo/homem-filmado-agredindo-menino-3-anos-malasia-ja-preso.html 
Facebook não doará 0,5 por compartilhamento para tratamento de Yasmin;facebook nao doara 0,5 por compartilhamento para tratamento de yasmin;;;['facebook', 'nao', 'doara', '0,5', 'por', 'compartilhamento', 'para', 'tratamento', 'de', 'yasmin'];{'len': 10, 1: {'token': 'facebook', 'lemma': 'facebook', 'POS': 'VERB'}, 2: {'token': 'nao', 'lemma': 'nao', 'POS': 'ADV'}, 3: {'token': 'doara', 'lemma': 'doar', 'POS': 'VERB'}, 4: {'token': '0,5', 'lemma': '0,5', 'POS': 'NUM'}, 5: {'token': 'por', 'lemma': 'por', 'POS': 'ADP'}, 6: {'token': 'compartilhamento', 'lemma': 'compartilhamento', 'POS': 'NOUN'}, 7: {'token': 'para', 'lemma': 'parir', 'POS': 'ADP'}, 8: {'token': 'tratamento', 'lemma': 'tratamento', 'POS': 'NOUN'}, 9: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 10: {'token': 'yasmin', 'lemma': 'yasmin', 'POS': 'PROPN'}};[Facebook, Yasmin];fake;boatos.org;https://www.boatos.org/tecnologia/facebook-nao-doara-05-compartilhamento-tratamento-yasmin.html 
Inca não precisa de doações de toucas para crianças com câncer;inca nao precisa de doacoes de toucas para criancas com cancer;;;['inca', 'nao', 'precisa', 'de', 'doacoes', 'de', 'toucas', 'para', 'criancas', 'com', 'cancer'];{'len': 11, 1: {'token': 'inca', 'lemma': 'inca', 'POS': 'ADJ'}, 2: {'token': 'nao', 'lemma': 'nao', 'POS': 'ADV'}, 3: {'token': 'precisa', 'lemma': 'preciso', 'POS': 'VERB'}, 4: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 5: {'token': 'doacoes', 'lemma': 'doacoes', 'POS': 'NOUN'}, 6: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 7: {'token': 'toucas', 'lemma': 'toucar', 'POS': 'NOUN'}, 8: {'token': 'para', 'lemma': 'parir', 'POS': 'ADP'}, 9: {'token': 'criancas', 'lemma': 'criancas', 'POS': 'NOUN'}, 10: {'token': 'com', 'lemma': 'com', 'POS': 'SCONJ'}, 11: {'token': 'cancer', 'lemma': 'cancer', 'POS': 'VERB'}};[Inca];fake;boatos.org;https://www.boatos.org/saude/inca-nao-precisa-doacoes-toucas-criancas-cancer.html 
Atenção: garotas filipinas que pisotearam cão já foram identificadas;atencao: garotas filipinas que pisotearam cao ja foram identificadas;;;['atencao', ':', 'garotas', 'filipinas', 'que', 'pisotearam', 'cao', 'ja', 'foram', 'identificadas'];{'len': 10, 1: {'token': 'atencao', 'lemma': 'atencao', 'POS': 'VERB'}, 2: {'token': ':', 'lemma': ':', 'POS': 'PUNCT'}, 3: {'token': 'garotas', 'lemma': 'garoto', 'POS': 'NOUN'}, 4: {'token': 'filipinas', 'lemma': 'filipino', 'POS': 'ADJ'}, 5: {'token': 'que', 'lemma': 'que', 'POS': 'PRON'}, 6: {'token': 'pisotearam', 'lemma': 'pisotearam', 'POS': 'VERB'}, 7: {'token': 'cao', 'lemma': 'cao', 'POS': 'PROPN'}, 8: {'token': 'ja', 'lemma': 'ja', 'POS': 'PROPN'}, 9: {'token': 'foram', 'lemma': 'ser', 'POS': 'AUX'}, 10: {'token': 'identificadas', 'lemma': 'identificar', 'POS': 'VERB'}};[filipinas];fake;boatos.org;https://www.boatos.org/mundo/atencao-garotas-filipinas-pisotearam-cao-ja-identificadas.html 
